IDs,Longitude,Latitude,Accident_Severity
157059,-2.79506,50.909377,3
157061,-2.742824,51.130218,3
157063,-3.010446,50.88487,3
157069,-2.998935,50.998008,3
157073,-3.005208,51.096963,3
157074,-2.647161,51.013795,3
157075,-3.232622,51.11511,3
157076,-2.772884,51.269944,2
157077,-3.411912,51.170816,3
157080,-3.066307,51.027538,3
157083,-2.795214,50.885006,3
157084,-2.391582,51.083903,2
157085,-2.655023,50.944419,3
157088,-2.307186,51.231627,3
157089,-2.920866,51.257992,3
157091,-2.68637,51.101068,2
157092,-2.556364,51.169291,3
157094,-2.737764,51.054804,3
157096,-2.913223,50.907523,3
157097,-2.483818,51.002356,3
157099,-2.643461,50.931803,3
157103,-3.103417,51.016942,3
157107,-2.300791,51.283258,3
157115,-3.035199,51.058573,2
157117,-3.303762,51.155345,3
157120,-2.996107,51.112059,3
157121,-3.293564,50.959146,2
157123,-2.38905,51.037331,2
157124,-2.715227,51.147746,3
157127,-2.534715,51.177305,3
157128,-2.65155,51.204679,3
157129,-2.823476,50.931752,3
157135,-2.849057,51.280746,3
157138,-2.798995,51.287753,1
157140,-2.662767,51.028545,3
157141,-2.649217,50.956771,3
157144,-3.162274,51.027433,3
157146,-2.505351,51.186968,3
157149,-3.09055,51.027584,3
157155,-2.690533,51.025777,2
157156,-2.609593,50.953567,3
157157,-2.467623,50.965013,3
157159,-3.249452,50.965561,3
157166,-2.536195,51.193844,3
157169,-2.861845,51.105752,3
157171,-2.960163,51.218111,3
157175,-3.010018,50.884783,3
157176,-2.440002,51.02591,3
157178,-2.53514,51.176944,3
157181,-2.897307,51.225623,3
157182,-3.08832,51.035878,3
157186,-2.773691,50.950258,2
157190,-2.444357,51.033986,3
157196,-2.690391,51.025778,3
157200,-2.994957,51.131672,2
157202,-2.555644,51.133236,3
157203,-2.651313,50.933558,3
157205,-2.467115,50.97122,3
157210,-2.948461,50.891775,2
157212,-3.023589,51.133853,3
157214,-2.790461,50.881351,3
157219,-2.356771,51.068458,2
157222,-2.958352,51.220553,2
157224,-2.864433,50.907265,3
157225,-2.54159,51.23905,3
157230,-3.218289,50.988283,3
157235,-2.644592,50.931258,3
157241,-3.207774,50.967438,3
157248,-3.319314,51.159128,2
157249,-2.654917,50.947027,3
157250,-2.608424,50.951235,3
157251,-2.54917,51.045231,3
157254,-2.80386,50.941331,3
157261,-2.340832,51.210672,2
157264,-2.95535,51.234606,3
157265,-3.226674,50.976684,3
157269,-2.773274,50.916538,3
157272,-2.932752,51.257539,3
157273,-2.571416,51.125696,3
157277,-3.183151,50.973626,3
157278,-2.719032,51.144215,3
157279,-3.398752,51.166118,3
157280,-2.897072,51.102969,3
157285,-3.116862,51.024728,3
157286,-3.016945,51.091646,3
157289,-2.634801,50.943721,3
157290,-2.371231,51.234589,3
157292,-3.050387,51.042431,3
157295,-2.714359,51.147121,3
157296,-2.541712,51.225022,3
157298,-3.120671,51.005267,3
157299,-2.412425,51.067645,2
157300,-2.53563,51.169838,3
157304,-2.723978,51.14967,3
157306,-2.976372,51.219505,2
157309,-2.481475,51.188867,3
157311,-2.601422,50.982296,3
157312,-3.109795,51.027313,3
157313,-3.081602,51.022991,3
157316,-2.712039,51.117101,2
157319,-2.980829,51.152924,3
157321,-3.261909,51.004816,3
157326,-2.974084,51.219614,3
157327,-3.000841,51.126227,2
157330,-3.315434,51.163488,3
157331,-3.019031,50.998104,3
157333,-2.669908,50.940198,3
157334,-3.216394,50.970317,3
157335,-3.028268,50.880757,3
157339,-2.995157,51.101096,3
157343,-3.075592,51.175921,3
157345,-2.410157,51.27906,3
157346,-2.953602,50.948567,2
157347,-3.107722,51.012135,3
157348,-3.006466,51.095694,3
157349,-3.033281,51.042943,3
157350,-3.128788,51.0167,3
157351,-2.793433,50.905701,3
157358,-2.477085,51.040692,2
157359,-2.893983,50.942654,3
157361,-2.546522,51.147397,3
157363,-2.844764,51.054169,3
157364,-2.652711,51.04353,3
157368,-2.835871,51.035709,3
157371,-2.996626,51.116281,3
157373,-2.559571,51.46916,3
157376,-2.657235,51.492841,3
157383,-2.371182,51.384881,3
157384,-2.634514,51.506004,1
157385,-2.368688,51.367822,3
157394,-2.517013,51.512336,3
157397,-2.713315,51.477407,3
157401,-2.563412,51.477054,2
157402,-2.641405,51.330535,3
157403,-2.604601,51.455808,3
157404,-2.588888,51.48745,3
157407,-2.604164,51.455451,3
157409,-2.581746,51.446842,3
157414,-2.570094,51.43557,2
157417,-2.54225,51.441097,2
157424,-2.557715,51.458648,3
157431,-2.564038,51.457809,3
157436,-2.546963,51.474255,3
157437,-2.607202,51.456604,3
157438,-2.56189,51.470408,3
157441,-2.580693,51.46591,3
157443,-2.584209,51.459419,2
157454,-2.607185,51.466136,3
157456,-2.972317,51.34633,3
157457,-2.498969,51.456755,3
157458,-2.591214,51.466847,3
157459,-2.627116,51.460366,3
157461,-2.377845,51.372091,3
157464,-2.836021,51.43919,3
157468,-2.482495,51.281005,3
157474,-2.562807,51.474719,3
157476,-2.660783,51.519077,3
157482,-2.316589,51.343319,3
157483,-2.45769,51.402046,3
157484,-2.650853,51.49989,3
157485,-2.433305,51.387932,3
157488,-2.531365,51.457782,3
157492,-2.619157,51.510403,2
157493,-2.671655,51.533133,3
157495,-2.897747,51.358525,3
157496,-2.570446,51.463802,3
157499,-2.507642,51.524965,3
157500,-2.868613,51.427983,3
157501,-2.693185,51.488858,3
157505,-2.568889,51.442769,3
157507,-2.394327,51.367505,3
157512,-2.717514,51.368669,3
157515,-2.569764,51.501481,3
157518,-2.484281,51.483252,3
157521,-2.343963,51.534101,3
157524,-2.574008,51.495256,3
157526,-2.589765,51.443745,3
157527,-2.681345,51.477238,3
157530,-2.525365,51.461675,2
157534,-2.566252,51.450605,3
157536,-2.922909,51.359948,3
157537,-2.498387,51.415233,3
157540,-2.387011,51.411392,3
157542,-2.593716,51.49318,3
157543,-2.600949,51.440721,3
157545,-2.644277,51.431949,2
157546,-2.967649,51.342862,3
157547,-2.574658,51.4324,3
157548,-2.509253,51.462645,2
157550,-2.568539,51.472534,3
157552,-2.560775,51.461691,3
157553,-2.39199,51.349565,3
157560,-2.363979,51.389966,3
157562,-2.608134,51.440054,3
157565,-2.387408,51.363005,3
157567,-2.584901,51.457257,3
157569,-2.916517,51.349118,3
157572,-2.383042,51.39058,3
157577,-2.605322,51.455895,3
157584,-2.894316,51.35936,3
157590,-2.483976,51.536035,3
157597,-2.54683,51.535399,3
157602,-2.539859,51.48238,3
157608,-2.652347,51.503659,2
157610,-2.499447,51.417441,3
157611,-2.38307,51.390598,3
157612,-2.624521,51.386197,2
157613,-2.677728,51.39831,1
157614,-2.498742,51.41614,3
157617,-2.581919,51.460419,3
157618,-2.622438,51.476216,2
157619,-2.578155,51.458729,3
157623,-2.437124,51.310551,3
157625,-2.574008,51.495256,2
157630,-2.566561,51.475601,3
157631,-2.520027,51.46062,3
157634,-2.513736,51.451656,3
157635,-2.610773,51.443727,2
157636,-2.303543,51.5263,3
157637,-2.58746,51.465966,3
157638,-2.591149,51.472961,3
157643,-2.590152,51.462626,3
157646,-2.834586,51.43938,3
157654,-2.480275,51.499454,3
157657,-2.555555,51.505955,3
157663,-2.487132,51.453478,3
157664,-2.575896,51.507925,3
157665,-2.617237,51.442974,3
157668,-2.398695,51.560903,3
157673,-2.510108,51.500587,3
157683,-2.570546,51.460295,3
157690,-2.864728,51.374599,2
157691,-2.620427,51.465976,3
157692,-2.516507,51.425487,3
157693,-2.890303,51.367214,3
157697,-2.572492,51.47773,3
157700,-2.618449,51.479385,3
157703,-2.406203,51.38989,3
157706,-2.43492,51.547557,3
157710,-2.603078,51.438552,3
157713,-2.337345,51.352415,3
157715,-2.5428,51.475353,3
157718,-2.542909,51.460247,3
157719,-2.605283,51.431167,3
157722,-2.584552,51.429924,2
157725,-2.609308,51.463427,3
157729,-2.769547,51.456101,3
157732,-2.470842,51.281367,3
157733,-2.768309,51.485243,3
157734,-2.548206,51.517859,2
157736,-2.530778,51.469204,2
157737,-2.9607,51.340131,3
157738,-2.608855,51.461811,3
157743,-2.946393,51.34951,3
157745,-2.359217,51.381987,3
157747,-2.570533,51.459216,3
157748,-2.572416,51.425667,3
157753,-2.582005,51.455833,3
157754,-2.981685,51.34796,3
157759,-2.590755,51.475841,3
157760,-2.955713,51.335046,3
157765,-2.387858,51.380574,3
157766,-2.462822,51.290868,2
157768,-2.385804,51.452416,3
157772,-2.559061,51.474558,3
157775,-2.961051,51.363778,3
157776,-2.386954,51.452323,3
157777,-2.930193,51.357912,3
157779,-2.952804,51.305486,3
157781,-2.559912,51.414668,3
157783,-2.569176,51.465877,3
157784,-2.560798,51.475269,3
157785,-2.584505,51.460047,2
157786,-2.547901,51.332502,3
157788,-2.693442,51.515292,3
157792,-2.578997,51.536594,3
157793,-2.517994,51.522672,3
157798,-2.729143,51.359156,3
157802,-2.59685,51.446407,3
157803,-2.59015,51.462446,3
157805,-2.365993,51.373954,3
157806,-2.486969,51.45168,3
157807,-2.808954,51.372929,3
157810,-2.750588,51.423403,2
157813,-2.503346,51.488298,3
157818,-2.37595,51.379327,3
157819,-2.566331,51.4337,3
157820,-2.460025,51.290852,3
157821,-2.553368,51.37883,3
157823,-2.588657,51.480707,3
157824,-2.601095,51.4409,3
157826,-2.540735,51.458998,3
157833,-2.55677,51.463778,3
157836,-2.608854,51.440141,3
157837,-2.320915,51.405513,3
157840,-2.552668,51.434035,3
157843,-2.429816,51.288566,3
157844,-2.696905,51.5061,3
157846,-2.602709,51.4542,3
157848,-2.561943,51.451255,2
157849,-2.615626,51.505026,3
157855,-2.565335,51.469582,3
157859,-2.586635,51.457788,3
157861,-2.493414,51.475482,3
157866,-2.585036,51.445297,3
157867,-2.607491,51.456693,3
157868,-2.531998,51.475043,3
157870,-2.569114,51.48404,2
157887,-2.962247,51.33859,3
157889,-2.523782,51.461772,3
157893,-2.968476,51.341236,3
157895,-2.534024,51.475933,3
157897,-2.581574,51.455925,3
157904,-2.381886,51.384658,3
157906,-2.776138,51.428902,3
157909,-2.552535,51.434935,3
157910,-2.560016,51.540732,3
157916,-2.973162,51.332025,3
157920,-2.495925,51.5742,3
157923,-2.566347,51.504825,3
157924,-2.788535,51.413712,3
157928,-2.374269,51.381113,3
157929,-2.562457,51.457996,3
157938,-2.805253,51.374933,3
157939,-2.64905,51.433811,3
157940,-2.757791,51.397999,3
157945,-2.627596,51.366218,3
157949,-2.509641,51.484494,2
157951,-2.625576,51.474042,3
157952,-2.623202,51.447798,3
157953,-2.978515,51.347447,2
157955,-2.565391,51.567232,2
157956,-2.973791,51.361694,2
157957,-2.509171,51.481079,3
157960,-2.492816,51.500211,3
157961,-2.610727,51.440311,3
157972,-2.556811,51.443457,3
157975,-2.742387,51.467606,3
157977,-2.629753,51.48463,3
157979,-2.486694,51.480005,3
157986,-2.518304,51.511881,3
157987,-2.506601,51.483068,3
157988,-2.569781,51.468212,3
157989,-2.611903,51.485264,3
157992,-2.976474,51.346025,3
157994,-2.566635,51.539621,3
157995,-2.457432,51.402155,3
157996,-2.934557,51.353561,3
157997,-2.599704,51.455564,3
158002,-2.397197,51.538069,3
158004,-2.542553,51.430215,3
158005,-2.560221,51.475181,3
158010,-2.63175,51.420687,3
158011,-2.649854,51.500525,3
158012,-2.594925,51.45325,3
158013,-2.614244,51.434358,3
158016,-2.585703,51.486117,3
158017,-2.847556,51.42499,3
158019,-2.951908,51.352342,3
158020,-2.970938,51.349039,2
158021,-2.549985,51.545905,1
158024,-2.541467,51.411338,1
158026,-2.932505,51.351509,3
158027,-2.521101,51.46646,3
158028,-2.951964,51.348116,3
158029,-2.824571,51.386578,2
158037,-2.620276,51.444217,3
158038,-2.622861,51.443844,3
158042,-2.529385,51.460848,2
158043,-2.576473,51.508012,3
158045,-2.395006,51.53475,3
158048,-2.499603,51.462058,3
158050,-2.592981,51.425385,3
158055,-2.574504,51.511799,3
158059,-2.593631,51.453347,3
158060,-2.615895,51.418074,3
158064,-2.790342,51.33502,3
158069,-2.491813,51.621063,3
158070,-2.326445,51.463387,3
158073,-2.545056,51.483435,3
158075,-2.615567,51.415018,3
158078,-2.603496,51.524781,3
158080,-2.808954,51.372929,3
158081,-2.575606,51.530676,3
158083,-2.497275,51.525999,3
158089,-2.845588,51.411876,3
158090,-2.492928,51.590667,3
158093,-2.413379,51.5417,3
158094,-2.572195,51.442483,3
158095,-2.546453,51.431546,3
158099,-2.602836,51.42012,3
158100,-2.531672,51.422263,3
158102,-2.518737,51.461165,3
158106,-2.560356,51.474461,3
158108,-2.469484,51.486819,3
158109,-2.969877,51.332772,3
158114,-2.582545,51.464372,3
158117,-2.581787,51.495308,3
158122,-2.465089,51.290976,3
158124,-2.588814,51.459306,3
158125,-2.359818,51.378002,3
158132,-2.802385,51.375223,3
158136,-2.566469,51.468138,3
158140,-2.54541,51.464821,3
158143,-2.623578,51.412009,3
158148,-2.559033,51.425103,3
158149,-2.676159,51.486799,2
158151,-2.597944,51.453055,3
158152,-2.579157,51.458275,2
158153,-2.553322,51.428637,3
158154,-2.413812,51.541698,3
158156,-2.56677,51.434327,3
158158,-2.358194,51.379796,2
158161,-2.531418,51.474776,3
158162,-2.485075,51.612279,1
158163,-2.835455,51.321309,2
158164,-2.362713,51.377058,3
158169,-2.397098,51.38565,3
158171,-2.560117,51.478509,3
158174,-2.499448,51.418853,3
158178,-2.614028,51.428964,3
158179,-2.395027,51.368816,3
158181,-2.542195,51.460699,3
158186,-2.931514,51.345133,3
158187,-2.705849,51.478801,3
158192,-2.45644,51.316844,3
158193,-2.374226,51.38105,3
158197,-2.661245,51.381679,3
158200,-2.577073,51.44138,3
158202,-2.589491,51.455975,3
158204,-2.523625,51.536045,3
158205,-2.589886,51.464336,3
158206,-2.609093,51.468913,3
158207,-2.852076,51.436017,3
158210,-2.695382,51.4723,3
158214,-2.59703,51.471223,3
158216,-2.472174,51.279824,3
158220,-2.942585,51.345853,3
158221,-2.599442,51.435513,3
158222,-2.705347,51.474308,3
158224,-2.655775,51.491501,3
158225,-2.89033,51.301931,2
158226,-2.535783,51.466304,3
158227,-2.883587,51.3616,3
158230,-2.97814,51.350058,3
158231,-2.624463,51.455794,2
158235,-2.585634,51.424523,3
158237,-2.432145,51.313636,3
158238,-2.809774,51.370586,3
158239,-2.608345,51.510099,3
158241,-2.363474,51.355187,3
158244,-2.679541,51.394523,3
158245,-2.593704,51.470071,3
158247,-2.518267,51.508554,3
158250,-2.5493,51.524957,3
158251,-2.379579,51.359452,3
158252,-2.932226,51.344857,3
158259,-2.613552,51.47932,3
158260,-2.595149,51.415124,3
158266,-2.479185,51.546665,3
158267,-2.630098,51.509625,2
158269,-2.835479,51.448906,3
158272,-2.981497,51.352638,3
158273,-2.576224,51.465393,3
158275,-2.598776,51.450623,3
158276,-2.541832,51.430039,3
158277,-2.541498,51.360416,3
158278,-2.550785,51.374301,3
158279,-2.329069,51.401831,2
158282,-2.57002,51.464254,2
158285,-2.536229,51.467561,3
158287,-2.475479,51.619961,3
158288,-2.391812,51.384203,3
158289,-2.583636,51.459601,3
158295,-2.560675,51.44173,3
158296,-2.319963,51.337033,3
158297,-2.597775,51.528227,3
158300,-2.601443,51.434514,3
158302,-2.619734,51.5211,3
158308,-2.656211,51.491768,3
158309,-2.521246,51.466549,3
158313,-2.579697,51.478144,3
158315,-2.857629,51.440563,3
158317,-2.490365,51.419385,3
158318,-2.561367,51.474726,3
158321,-2.525084,51.474894,3
158324,-2.628324,51.506397,3
158327,-2.595693,51.457023,3
158328,-2.594366,51.443452,3
158329,-2.64852,51.56896,1
158331,-2.576273,51.550373,3
158332,-2.609617,51.486624,3
158338,-2.651906,51.513103,3
158339,-2.44769,51.452646,3
158345,-2.378749,51.387716,3
158347,-2.597225,51.453059,3
158348,-2.567096,51.547721,3
158349,-2.466487,51.284577,3
158351,-2.484147,51.288093,3
158356,-2.597549,51.455845,3
158359,-2.53752,51.454876,3
158360,-2.513494,51.48133,3
158363,-2.651298,51.551321,3
158364,-2.362128,51.384847,3
158368,-2.511933,51.457688,3
158369,-2.555862,51.436447,3
158370,-2.623478,51.51029,3
158372,-2.491151,51.398845,3
158375,-2.343905,51.388453,3
158377,-2.982237,51.333478,3
158378,-2.579122,51.455487,3
158380,-2.551644,51.401525,3
158381,-2.48274,51.357706,3
158382,-2.45337,51.300877,3
158383,-2.560509,51.47518,3
158386,-2.617603,51.416716,2
158388,-2.481231,51.535507,3
158391,-2.579572,51.468344,3
158392,-2.590149,51.462356,3
158393,-2.87564,51.381712,3
158402,-2.572218,51.467391,3
158404,-2.39293,51.534784,3
158406,-2.596942,51.45342,3
158408,-2.496016,51.489767,3
158412,-2.581275,51.421038,3
158413,-2.487418,51.439809,3
158414,-2.587709,51.451758,3
158421,-2.456003,51.535877,3
158423,-2.53613,51.459109,3
158424,-2.5252,51.52255,3
158426,-2.520148,51.521943,3
158427,-2.557096,51.561427,3
158428,-2.620838,51.496277,3
158430,-2.932496,51.358163,3
158433,-2.87123,51.384083,3
158434,-2.60856,51.450483,3
158440,-2.764589,51.478073,3
158441,-2.50434,51.487034,2
158442,-2.519426,51.509178,3
158446,-2.570117,51.495185,3
158449,-2.484048,51.277375,3
158450,-2.570089,51.458229,3
158451,-2.587052,51.456617,3
158453,-2.380033,51.376095,2
158455,-2.522301,51.445504,2
158456,-2.464075,51.403703,3
158457,-2.506758,51.445302,3
158460,-2.598882,51.403685,3
158461,-2.586834,51.450863,3
158463,-2.41813,51.540874,3
158464,-2.600533,51.441982,3
158465,-2.617709,51.445939,3
158468,-2.559123,51.444255,3
158469,-2.69917,51.428127,2
158470,-2.667758,51.493411,3
158474,-2.585082,51.482613,3
158475,-2.376724,51.382606,3
158481,-2.603534,51.462198,3
158482,-2.964931,51.343334,3
158484,-2.755224,51.477774,3
158486,-2.456143,51.401117,3
158488,-2.490708,51.505076,3
158493,-2.487132,51.453478,3
158495,-2.362828,51.377021,3
158498,-2.74493,51.393856,3
158501,-2.954609,51.364819,3
158503,-2.740966,51.45098,3
158504,-2.599522,51.441627,3
158505,-2.453261,51.637133,3
158506,-2.593704,51.470071,3
158510,-2.470332,51.290433,3
158513,-2.616405,51.509338,2
158514,-2.358467,51.377871,3
158516,-2.58974,51.464157,3
158517,-2.588655,51.502917,3
158518,-2.378324,51.487688,3
158522,-2.775707,51.471346,3
158525,-2.533197,51.308463,2
158527,-2.484035,51.460055,3
158530,-2.464681,51.321568,3
158533,-2.576749,51.507022,3
158536,-2.896887,51.358621,3
158537,-2.417125,51.323411,3
158538,-2.520621,51.462236,2
158540,-2.497568,51.305265,3
158541,-2.602546,51.419942,3
158542,-2.621262,51.495645,3
158545,-2.544732,51.504567,2
158546,-2.589347,51.444826,3
158550,-2.844535,51.432745,3
158552,-2.609884,51.452634,3
158553,-2.701538,51.385491,3
158554,-2.81741,51.371792,3
158555,-2.848561,51.424893,3
158558,-2.545718,51.490626,3
158564,-2.696177,51.429943,3
158566,-2.479556,51.43094,3
158570,-2.822437,51.371757,3
158574,-2.579996,51.456292,3
158578,-2.364627,51.381044,3
158580,-2.326791,51.511761,3
158582,-2.557923,51.546497,3
158583,-2.595828,51.456303,3
158586,-2.938398,51.323676,3
158587,-2.957703,51.340965,3
158588,-2.798825,51.418319,3
158589,-2.777496,51.483474,3
158591,-2.517003,51.48599,3
158592,-2.577938,51.342276,2
158595,-2.57473,51.426645,3
158596,-2.353505,51.502153,3
158598,-2.547768,51.517412,3
158602,-2.58141,51.465637,3
158603,-2.569176,51.442678,3
158605,-2.670233,51.465702,3
158608,-2.484993,51.48253,3
158610,-2.92307,51.36795,3
158611,-2.567889,51.408515,3
158615,-2.608917,51.488157,3
158616,-2.379955,51.371941,3
158617,-2.470804,51.447169,3
158621,-2.591802,51.445533,3
158624,-2.315939,51.357303,3
158625,-2.432358,51.403339,2
158626,-2.620319,51.479285,3
158628,-2.550268,51.461741,3
158629,-2.58916,51.45265,3
158630,-2.562209,51.461235,3
158631,-2.693889,51.372903,3
158632,-2.368284,51.356854,3
158634,-2.351137,51.505208,3
158636,-2.551926,51.551381,3
158647,-2.495467,51.439056,3
158648,-2.471585,51.439155,3
158649,-2.389377,51.386935,3
158650,-2.383071,51.390625,3
158653,-2.527032,51.48145,3
158656,-2.528396,51.574508,3
158657,-2.594314,51.439496,3
158659,-2.767547,51.457013,3
158668,-2.598625,51.406024,3
158672,-2.57934,51.404503,3
158673,-2.586123,51.485216,3
158674,-2.627696,51.513145,2
158679,-2.559946,51.441014,3
158680,-2.561493,51.473287,3
158686,-2.509643,51.471725,3
158687,-2.338316,51.33602,3
158696,-2.419516,51.31174,3
158699,-2.604041,51.4461,3
158701,-2.41348,51.541736,3
158708,-2.578652,51.508227,3
158709,-2.825064,51.310052,3
158713,-2.622495,51.448701,3
158714,-2.559501,51.451626,3
158716,-2.555325,51.553352,3
158717,-2.619449,51.510671,3
158721,-2.391789,51.366453,3
158726,-2.547437,51.525865,3
158728,-2.564563,51.407002,2
158731,-2.851277,51.43944,3
158734,-2.544507,51.473547,3
158735,-2.494703,51.300305,3
158738,-2.590011,51.462806,3
158739,-2.930567,51.340914,1
158745,-2.58215,51.455922,3
158746,-2.601149,51.510766,3
158751,-2.570352,51.523184,3
158752,-2.366604,51.434207,3
158753,-2.592513,51.44481,3
158757,-2.619861,51.50923,3
158758,-2.634002,51.437939,3
158760,-2.599572,51.467434,3
158762,-2.505379,51.461152,3
158764,-2.317177,51.330675,3
158765,-2.494525,51.46377,3
158767,-2.726148,51.360523,3
158768,-2.643992,51.411718,2
158769,-2.445197,51.29385,3
158771,-2.63171,51.520946,3
158773,-2.631774,51.484978,3
158775,-2.580811,51.463841,2
158776,-2.875169,51.326864,3
158778,-2.429665,51.45346,2
158780,-2.840423,51.436012,2
158785,-2.551105,51.459579,3
158786,-2.954878,51.329388,3
158787,-2.893218,51.347229,2
158788,-2.547219,51.459597,3
158790,-2.49164,51.418966,3
158796,-2.775024,51.431067,3
158798,-2.572734,51.462622,3
158800,-2.603647,51.43801,3
158801,-2.619274,51.412661,3
158802,-2.612379,51.499288,3
158803,-2.574769,51.452721,3
158804,-2.972007,51.345253,3
158808,-2.367676,51.397517,3
158810,-2.429719,51.459223,3
158811,-2.342617,51.379636,3
158812,-2.590773,51.46613,3
158816,-2.371365,51.384503,3
158817,-2.505389,51.460702,3
158820,-2.494079,51.511697,3
158823,-2.550226,51.521716,3
158824,-2.569973,51.495186,3
158825,-2.593607,51.407129,3
158826,-2.576225,51.465483,3
158829,-2.3075,51.403157,3
158832,-2.56309,51.462669,2
158835,-2.598422,51.456559,3
158838,-2.573702,51.436451,3
158841,-2.596238,51.454682,3
158845,-2.406243,51.627621,3
158849,-2.522268,51.480482,3
158850,-2.486352,51.453238,3
158851,-2.381612,51.384614,3
158852,-2.518152,51.460359,3
158854,-2.558687,51.549991,3
158857,-2.606906,51.455976,3
158863,-2.966419,51.345839,3
158865,-2.59224,51.46819,3
158869,-2.376859,51.381581,3
158881,-2.557837,51.558312,3
158884,-2.559488,51.462327,3
158886,-2.547764,51.408881,3
158889,-2.587996,51.418037,2
158892,-2.550859,51.521596,3
158893,-2.757098,51.434421,3
158894,-2.560789,51.532078,3
158896,-2.611363,51.434103,3
158900,-2.635353,51.519667,3
158901,-2.385803,51.452282,3
158903,-2.963834,51.318434,3
158904,-2.564723,51.548236,3
158905,-2.601401,51.536427,3
158911,-2.402701,51.388805,3
158913,-2.550845,51.521578,3
158914,-2.570968,51.459484,3
158918,-2.571739,51.405979,3
158927,-2.560391,51.477339,3
158929,-2.580777,51.461144,2
158933,-2.570103,51.447799,2
158936,-2.529139,51.42704,3
158937,-2.730636,51.416875,2
158938,-2.453246,51.637079,3
158939,-2.543771,51.460153,3
158942,-2.59465,51.443181,3
158943,-2.588143,51.538113,3
158945,-2.604651,51.503195,3
158946,-2.550743,51.429458,3
158949,-2.52274,51.519189,3
158950,-2.599898,51.437399,2
158951,-2.399487,51.384419,3
158955,-2.667826,51.379664,2
158958,-2.975952,51.348458,3
158959,-2.644908,51.435901,3
158962,-2.482343,51.459297,3
158964,-2.664084,51.498288,3
158965,-2.532214,51.468928,3
158967,-2.452943,51.63717,3
158968,-2.460742,51.290759,3
158971,-2.58391,51.458521,3
158974,-2.917858,51.358729,3
158975,-2.568451,51.547696,3
158976,-2.645246,51.516044,3
158977,-2.449425,51.547241,3
158978,-2.909263,51.359875,3
158981,-2.594637,51.453252,3
158985,-2.987229,51.35205,3
158986,-2.516548,51.452093,3
158987,-2.968771,51.321181,3
158990,-2.622119,51.495101,3
158996,-2.511848,51.462985,3
159000,-2.577187,51.450462,3
159001,-2.927797,51.360179,3
159002,-2.591276,51.460462,3
159004,-2.85897,51.327883,3
159005,-2.469705,51.488707,3
159006,-2.544229,51.501009,3
159009,-2.861261,51.442425,3
159010,-2.614283,51.469426,3
159011,-2.373177,51.377555,3
159022,-2.758198,51.431357,3
159027,-2.566471,51.468318,3
159029,-2.602275,51.454022,3
159034,-2.516697,51.484463,3
159036,-2.497053,51.444633,3
159038,-2.583338,51.492693,3
159040,-2.688749,51.490772,3
159041,-2.569034,51.466057,3
159042,-2.520851,51.503939,3
159043,-2.9164,51.357661,3
159044,-2.975954,51.348548,3
159045,-2.563501,51.42589,3
159046,-2.489082,51.467632,3
159051,-2.597962,51.454404,3
159053,-2.511284,51.467915,3
159054,-2.666959,51.428764,3
159057,-2.616723,51.479574,3
159063,-2.617989,51.434698,3
159066,-2.684307,51.396024,3
159068,-2.595305,51.449292,3
159069,-2.931926,51.34423,3
159072,-2.342183,51.404284,3
159073,-2.617595,51.416177,3
159074,-2.508692,51.32134,3
159076,-2.587362,51.534565,3
159078,-2.397055,51.372361,3
159079,-2.360214,51.38086,3
159081,-2.759619,51.490964,3
159086,-2.619443,51.47839,3
159087,-2.55805,51.474293,3
159088,-2.565479,51.457892,3
159093,-2.363474,51.355178,3
159096,-2.90389,51.356859,3
159097,-2.482048,51.283507,3
159098,-2.565335,51.469582,3
159101,-2.523827,51.520983,3
159107,-2.615744,51.438936,3
159112,-2.601676,51.441347,3
159115,-2.501402,51.462104,3
159116,-2.513638,51.451836,3
159117,-2.539354,51.476178,3
159118,-2.482895,51.279448,3
159120,-2.930714,51.341093,3
159126,-2.586345,51.45761,3
159133,-2.578839,51.444519,3
159134,-2.832816,51.436965,3
159140,-2.951679,51.348208,3
159141,-2.359956,51.430415,3
159142,-2.398925,51.552585,3
159143,-2.610584,51.440401,3
159144,-2.691862,51.477536,3
159145,-2.573699,51.424762,3
159147,-2.578869,51.458276,3
159148,-2.923045,51.338096,2
159155,-2.514339,51.466849,3
159156,-2.750265,51.447593,2
159157,-2.559917,51.415028,2
159158,-2.578117,51.432923,2
159159,-2.487287,51.45319,3
159168,-2.585758,51.456713,3
159169,-2.463651,51.627247,2
159170,-2.55209,51.457686,3
159174,-2.6088,51.457675,3
159176,-2.570601,51.532777,3
159177,-2.864295,51.427835,3
159178,-2.612576,51.449473,3
159180,-2.606057,51.44618,3
159183,-2.59368,51.457123,3
159184,-2.92085,51.350343,3
159187,-2.821303,51.38867,3
159192,-2.585188,51.490885,3
159193,-2.566346,51.469847,3
159194,-2.350792,51.375727,3
159195,-2.462072,51.508735,3
159196,-2.633136,51.437674,2
159199,-2.710428,51.476975,3
159201,-2.577202,51.505266,3
159202,-2.354192,51.384394,3
159208,-2.600794,51.439912,3
159209,-2.855992,51.437697,3
159211,-2.362586,51.500911,3
159213,-2.600679,51.474981,3
159222,-2.485044,51.449323,3
159225,-2.775281,51.471709,3
159229,-2.481858,51.459722,3
159230,-2.420407,51.540722,3
159235,-2.493493,51.536148,3
159236,-2.357224,51.380653,3
159239,-2.607347,51.456693,2
159254,-2.498653,51.415862,3
